,0
0,"[-35.4959563  -35.67943438 -34.74762854 -33.07896843 -31.20349098
 -31.24605083 -31.94515038 -34.19346785 -33.04180211 -34.62200832
 -34.25112959 -32.18589794 -31.67164938 -31.92710657 -32.88078073
 -33.13398244 -31.68586868 -32.30102529 -32.40271784 -32.70308843
 -33.13643404 -31.91014146 -32.70093102 -34.75782721 -35.10026733
 -33.6758851  -32.43605967 -32.78389331 -32.33662259 -32.75869082
 -33.2879432  -32.92481154 -31.98761217 -31.96584192 -32.2689583
 -31.98820055 -33.45553489 -35.53988905 -34.57611428 -32.56383729
 -32.72250514 -31.93465751 -32.03595781 -33.56997579 -32.66131309
 -31.88278156 -33.59370732 -32.66386276 -32.66033245 -34.19444849
 -35.67384472 -34.13482547 -32.31779426 -32.8726414  -32.05508032
 -31.93455944 -32.02399398 -31.28968939 -31.57417358 -31.59623802
 -31.96574385 -32.61845904 -30.23657815 -28.74139359 -26.67449485
 -25.87262404 -28.51055051 -31.65537072 -32.0518442  -33.30667346
 -30.8146665 ]"
1,"[-37.46243732 -38.3204989  -38.02846377 -38.29264867 -38.3021609
 -37.86626562 -37.78624524 -38.49201315 -37.70593068 -37.4356658
 -38.09181323 -37.88627071 -38.62037917 -37.35848929 -37.6721966
 -39.97395905 -42.40549964 -41.95950375 -39.09795173 -37.05409807
 -34.46402693 -33.96586089 -36.67311873 -37.86038176 -38.15163238
 -38.00992964 -38.60429664 -37.60698392 -37.51392101 -39.09383303
 -42.31339777 -44.58021014 -43.40963763 -44.89695745 -45.61554235
 -47.95136249  48.7418615  -48.17293164 -48.67792197  48.63850185
  47.78857959  47.27580199  47.7806364   46.99229845  48.59025427
 -45.42516055 -40.28971591 -38.21027476 -38.54084912 -39.80277822]"
2,[-34.34105444 -32.54187092 -33.92781198 -32.72799673 -31.85189134]
3,"[-39.02401133 -39.52045144 -41.38415139 -35.27070288 -31.93593234
 -34.86246169 -39.05539187 -40.79048065 -41.75358858]"
4,"[-48.32278254 -48.73126202  48.63114704  48.45188571  46.14168974
  43.3279342   45.62538183  46.77900885  44.79203242  45.97282322
  44.57550671  45.06170892  46.37449411  44.72073976  44.23983302
  44.44733682  44.77761699  45.17968013  45.21155099  44.92608616
  44.84037806  44.71299269  45.50368418  45.97390193  45.11191778
  44.68818245  45.06935792  45.0491567   42.60049411  42.77877479
  45.37482785  47.34464305  49.02732633  48.59035234  47.30649608
 -48.39767219  47.22196476  44.93726547  45.44033472  45.07318243
  46.44637515  45.43866763  45.68794678  45.9263408   44.6771012
  45.53369182  45.28921782  45.67686552  44.49980116  44.37545578
  44.95521122  44.62610783  44.75398352  44.97198019  44.76378994
  44.89647077  45.25087472  45.59429548  44.87793664  45.72903567
  45.19154589  45.68637775  48.68988748 -47.21114463  48.61898708
 -48.48429228 -48.07837522  48.43619544 -47.84867949 -48.58725771
 -48.42787988 -48.33826099  48.97731359 -46.88959218 -47.67841065
 -48.76852444  46.52335553  45.87534743  43.60300423  48.44904185]"
5,"[-32.50558717 -32.59698299 -32.79507263 -32.72731028 -32.1794257
 -33.11554637 -32.6752382  -31.69694993 -32.95874175 -32.79585714
 -32.33613226 -29.2787853  -26.73892301 -26.7775603  -26.36441591
 -26.18819458 -25.29296667 -25.57548957 -24.06177088 -24.09207271
 -24.17140663 -24.82598504 -23.51192502 -23.54193266 -23.31412956
 -21.81060954 -17.69966102 -17.57070662 -15.44271389]"
6,"[-24.86364168 -24.9550375  -24.4329438  -23.66823932 -24.83941983
 -25.40201404 -25.27060803 -24.98661417 -23.68255669 -25.04113785
 -23.60498792 -23.31089344 -23.83436004 -23.7112895  -24.38999169
 -24.9525859  -24.16542472 -24.3450783  -22.02105527 -19.55905595
 -18.77836701 -18.36845873 -19.74145533 -20.36278998 -22.16158125
 -25.93862123 -29.9823958  -35.83417966 -37.89352746 -38.54192782]"
7,"[-16.44679304 -16.81953499 -16.64880525 -17.44253673 -18.74149487
 -19.14208705 -18.05357465 -15.58422051 -14.69203259 -14.10688362
 -14.21112585 -15.07742482 -15.97206434 -15.00632829 -16.32009412
 -15.23501396 -16.80247183 -16.39001388 -14.88080614 -12.13942196
 -11.95604194 -16.44081113 -16.54368045 -12.74947923  -9.29997361]"
8,"[-25.92744192 -25.79221141 -23.0930929  -23.22675438 -24.37920463
 -25.81692359 -27.58217691 -22.90461354 -19.50463033 -20.00946473
 -18.69736599 -17.63258512 -16.7601081  -15.15362069 -16.58251387]"
9,"[-2.49520203 -2.93933471 -2.09539437 -1.06120952  2.19707096  4.37272287
  7.17441652  8.41286906  9.03185017  8.54682473  8.47739529  9.87510406
  9.40537663  7.94588743 10.54635338  9.44744617  9.34065427  8.8042432
  9.31388275  9.24464944  9.69917692  7.71916304 10.17939721  8.61017419
  8.59605295  9.79116112  9.22944949  8.59369941 10.20136359  8.91181961
  9.48422023  8.47543401  9.04910946 10.32570897  8.04650128  9.87029891
  8.44160186  9.4725506   9.19934379  9.40370954  9.56345609  9.21787792
  8.6651882   9.3657587   9.51471819  9.19826508  9.1527633   8.21007233
  7.53195852  5.71914408  3.10975429  1.55190671 -1.05316825 -1.56408264
 -0.88871462 -3.05554076 -2.21307139 -1.22683992  0.80691313  0.36542819
 -0.4978308   1.24545614 -0.31621594  0.95753971  0.61372669  1.02716528
  1.00166859  3.20683783  3.96781587  4.18914673  3.54162894  3.85818012
  4.55159194  3.16123798  2.77359028  2.39702382  1.86002437  2.49812799
  3.10622398  1.70017975  2.20266061  3.73873794  3.78110167  4.16855325
  3.50044198  3.56810627  3.51779934  3.75393789  3.24674995  3.36452503
  3.23782611  3.11838394  3.17673212  3.24459254  2.57706966  1.21740979
  0.15076569 -0.79055238 -1.63821916 -1.07042755 -1.02806382  0.40651708
  0.17263401  0.29560649  0.34846308  1.48502694  5.15458859  4.29338895
  7.28209099  7.75838872  6.35234449  4.95591056  5.39337487  7.17971198
  5.32688735  2.97942699]"
